id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,state,lat,long,posting_date
7314232656,https://boston.craigslist.org/gbs/ctd/d/lawrence-2011-porsche-cayenne-awd-400hp/7314232656.html,boston,https://boston.craigslist.org,0,2011.0,porsche,cayenne/4wd/nav..,like new,6 cylinders,gas,101.0,clean,automatic,WP1AC2A21BLA81050,4wd,mid-size,SUV,silver,https://images.craigslist.org/00s0s_lOr7ktaFxl9_0cU09G_600x450.jpg,ma,42.700839,-71.202153,2021-04-29T07:18:44-0400
7313489355,https://knoxville.craigslist.org/ctd/d/knoxville-2016-ford-expedition-xlt-2wd/7313489355.html,knoxville,https://knoxville.craigslist.org,21299,2016.0,ford,expedition,good,6 cylinders,gas,88967.0,clean,automatic,1FMJU1HT7GEF37812,rwd,full-size,SUV,grey,https://images.craigslist.org/00c0c_fx46owYc0aAz_0cU09G_600x450.jpg,tn,36.006832,-84.014656,2021-04-27T15:33:32-0400
7314942957,https://tucson.craigslist.org/ctd/d/tucson-2016-buick-verano-4dr-sdn/7314942957.html,tucson,https://tucson.craigslist.org,14995,2016.0,buick,verano,excellent,4 cylinders,gas,42000.0,clean,automatic,1G4PR5SK3G4110037,fwd,compact,sedan,brown,https://images.craigslist.org/01010_jS9Iz7Z8nNsz_0cU09G_600x450.jpg,az,32.25,-110.8869,2021-04-30T11:45:38-0700
7313109923,https://charlotte.craigslist.org/ctd/d/harrisburg-2007-honda-cr-ex-w-rear/7313109923.html,charlotte,https://charlotte.craigslist.org,7500,2007.0,honda,cr-v ex-l,excellent,4 cylinders,gas,165772.0,clean,automatic,JHLRE38737C042962,fwd,compact,SUV,blue,https://images.craigslist.org/00S0S_79xKJmOywxkz_0ww0oo_600x450.jpg,nc,35.351318,-80.620559,2021-04-26T19:43:24-0400
7311958948,https://billings.craigslist.org/ctd/d/billings-2011-chevrolet-silverado-wd/7311958948.html,billings,https://billings.craigslist.org,14950,2011.0,chevrolet,silverado 1500,good,8 cylinders,gas,204376.0,clean,automatic,3GCPKSE35BG187466,4wd,full-size,truck,blue,https://images.craigslist.org/00b0b_frzu1HtGtfaz_0kE0fu_600x450.jpg,mt,45.792754,-108.48371,2021-04-24T11:47:52-0600
7306220510,https://visalia.craigslist.org/cto/d/porterville-1933-vicky-fiberglass-body/7306220510.html,visalia-tulare,https://visalia.craigslist.org,35000,1933.0,ford,vicky,excellent,8 cylinders,gas,0.0,clean,automatic,002,rwd,compact,coupe,custom,https://images.craigslist.org/00606_2pBJck0JVQ3z_0CI0t2_600x450.jpg,ca,36.0652,-119.0162,2021-04-13T09:53:55-0700
7309982628,https://ocala.craigslist.org/ctd/d/hernando-2013-gmc-sierra-1500/7309982628.html,ocala,https://ocala.craigslist.org,15999,2013.0,gmc,sierra lt,excellent,8 cylinders,gas,110196.0,clean,automatic,1GTN1TE09DZ276613,rwd,full-size,truck,silver,https://images.craigslist.org/01616_2DlL6jHTQmUz_0CI0t2_600x450.jpg,fl,28.899361,-82.374053,2021-04-20T15:31:57-0400
7316977406,https://portland.craigslist.org/mlt/ctd/d/no-credit-check-sale-buy-here-pay-here/7316977406.html,portland,https://portland.craigslist.org,1000,2013.0,hyundai,elantra gls 4dr sedan,good,4 cylinders,gas,159057.0,clean,automatic,5NPDH4AE3DH174035,fwd,sub-compact,sedan,blue,https://images.craigslist.org/00P0P_4hGhY2nAy1Dz_0CI0t2_600x450.jpg,or,45.562159,-122.578418,2021-05-04T15:11:17-0700
7316502828,https://seattle.craigslist.org/see/cto/d/seattle-2014-ford-escape-se-sport/7316502828.html,seattle-tacoma,https://seattle.craigslist.org,12500,2014.0,ford,escape se,good,4 cylinders,gas,94000.0,clean,automatic,1FMCU9G9XEUA23016,4wd,mid-size,SUV,black,https://images.craigslist.org/00808_lNO2ywWNszEz_0CI0t2_600x450.jpg,wa,47.6633,-122.3022,2021-05-03T16:32:44-0700
7310456304,https://stjoseph.craigslist.org/ctd/d/saint-joseph-bad-credit-ok-2017-bmw/7310456304.html,st joseph,https://stjoseph.craigslist.org,0,2017.0,bmw,3 series,excellent,4 cylinders,gas,21889.0,clean,automatic,WBA8D9G53HNU59905,4wd,compact,sedan,black,https://images.craigslist.org/00s0s_15aXp2WflMzz_0ak07K_600x450.jpg,mo,39.75466,-94.80377,2021-04-21T13:24:26-0500
7314718009,https://miami.craigslist.org/mdc/ctd/d/miami-2014-chevrolet-sonic-lt/7314718009.html,south florida,https://miami.craigslist.org,4950,2014.0,chevrolet,sonic lt,like new,4 cylinders,gas,132201.0,clean,automatic,1G1JC5SH5E4163277,fwd,mid-size,sedan,grey,https://images.craigslist.org/00v0v_36sJPTRXpRRz_0CI0t2_600x450.jpg,fl,25.7341,-80.4068,2021-04-30T07:05:04-0400
7307406889,https://cfl.craigslist.org/ctd/d/okeechobee-2008-jeep-wrangler-unlimited/7307406889.html,heartland florida,https://cfl.craigslist.org,21700,2008.0,jeep,wrangler rubicon,excellent,6 cylinders,gas,128481.0,clean,manual,1J4GA69188L520381,4wd,full-size,SUV,blue,https://images.craigslist.org/01313_g5MA1LKKzhLz_0gw0co_600x450.jpg,fl,27.234099,-80.829894,2021-04-15T17:00:09-0400
7311714974,https://prescott.craigslist.org/ctd/d/prescott-valley-2020-chrysler-voyager/7311714974.html,prescott,https://prescott.craigslist.org,24395,2020.0,chrysler,voyager,like new,6 cylinders,gas,41518.0,clean,automatic,2C4RC1DG9LR163879,fwd,mid-size,mini-van,grey,https://images.craigslist.org/00a0a_hLyuHoVKpmvz_0CI0t2_600x450.jpg,az,34.586025,-112.318347,2021-04-23T20:02:49-0700
7304420371,https://cosprings.craigslist.org/ctd/d/colorado-springs-2003-buick-century/7304420371.html,colorado springs,https://cosprings.craigslist.org,2995,2003.0,buick,century,good,6 cylinders,gas,132102.0,clean,automatic,2G4WS52J731149050,fwd,full-size,sedan,white,https://images.craigslist.org/00R0R_dJtYGBpWUz1_0qk0jK_600x450.jpg,co,38.818512,-104.822745,2021-04-09T16:17:48-0600
7314762582,https://albuquerque.craigslist.org/ctd/d/albuquerque-2019-cadillac-xt5/7314762582.html,albuquerque,https://albuquerque.craigslist.org,32950,2019.0,cadillac,xt5 luxury,like new,6 cylinders,gas,33465.0,clean,automatic,1GYKNERS7KZ217114,fwd,mid-size,SUV,custom,https://images.craigslist.org/00H0H_9KOtSWgPcXtz_0CI0lM_600x450.jpg,nm,35.162743,-106.601917,2021-04-30T07:38:32-0600
7305761607,https://tulsa.craigslist.org/ctd/d/broken-arrow-2008-honda-civic-cpe-2dr/7305761607.html,tulsa,https://tulsa.craigslist.org,5998,2008.0,honda,civic coupe,excellent,4 cylinders,gas,159000.0,clean,manual,2HGFG11668H524616,fwd,sub-compact,coupe,silver,https://images.craigslist.org/00404_jq3srRTfAM5z_0cU09F_600x450.jpg,ok,36.016469,-95.699964,2021-04-12T13:30:49-0500
7304206113,https://gainesville.craigslist.org/ctd/d/gainesville-09-honda-odyssey-ex-mint/7304206113.html,gainesville,https://gainesville.craigslist.org,8700,2009.0,honda,odyssey,excellent,10 cylinders,gas,104559.0,clean,other,5FNRL38639B408712,4wd,full-size,van,red,https://images.craigslist.org/00M0M_87hrET3jo1Cz_0cU09G_600x450.jpg,fl,29.68652,-82.32183,2021-04-09T12:24:42-0400
7315569030,https://orangecounty.craigslist.org/ctd/d/santa-ana-2003-nissan-altima-se-moon/7315569030.html,orange county,https://orangecounty.craigslist.org,3999,2003.0,nissan,altima,good,6 cylinders,gas,126549.0,clean,automatic,1N4BL11D03C241623,fwd,mid-size,sedan,black,https://images.craigslist.org/00o0o_f4aXBiBO4ohz_09G07g_600x450.jpg,ca,33.748817,-117.89081,2021-05-01T16:32:45-0700
7316210878,https://sacramento.craigslist.org/ctd/d/cedar-ridge-nissan-2006-xterra-4x4/7316210878.html,sacramento,https://sacramento.craigslist.org,7988,2006.0,nissan,xterra,excellent,6 cylinders,gas,131121.0,clean,automatic,5N1AN08W16C501402,4wd,mid-size,SUV,brown,https://images.craigslist.org/00c0c_15pLyspjR6rz_0ak07K_600x450.jpg,ca,39.234091,-121.041269,2021-05-03T08:19:30-0700
7313961751,https://muskegon.craigslist.org/ctd/d/muskegon-2011-kia-sorento/7313961751.html,muskegon,https://muskegon.craigslist.org,6495,2011.0,kia,sorento,good,4 cylinders,gas,171264.0,clean,automatic,5XYKT3A12BG057970,fwd,mid-size,SUV,silver,https://images.craigslist.org/00808_7TtFrPIQN6lz_0CI0t2_600x450.jpg,mi,43.318362,-86.236592,2021-04-28T14:45:29-0400
7306623430,https://sarasota.craigslist.org/ctd/d/deland-2019-dodge-ram-2500-bighorn-4x4/7306623430.html,sarasota-bradenton,https://sarasota.craigslist.org,48800,2019.0,ram,2500,like new,6 cylinders,diesel,52144.0,clean,automatic,3C6UR5DL7KG563593,4wd,full-size,truck,white,https://images.craigslist.org/00c0c_94KjZ1VkNGDz_0uY0ne_600x450.jpg,fl,29.0266,-81.3349,2021-04-14T09:47:41-0400
7313502572,https://cedarrapids.craigslist.org/ctd/d/center-point-2006-chevrolet-colorado-lt/7313502572.html,cedar rapids,https://cedarrapids.craigslist.org,6995,2006.0,chevrolet,colorado,good,5 cylinders,gas,240197.0,clean,automatic,1GCDT136768230322,4wd,mid-size,truck,blue,https://images.craigslist.org/00S0S_iTlBWois0IKz_0ak07K_600x450.jpg,ia,42.200661,-91.784377,2021-04-27T14:56:03-0500
7314773163,https://waterloo.craigslist.org/ctd/d/waterloo-2014-chevrolet-equinox-lt/7314773163.html,waterloo / cedar falls,https://waterloo.craigslist.org,10995,2014.0,chevrolet,equinox lt,good,4 cylinders,gas,107509.0,clean,automatic,2GNALBEK6E6311911,fwd,mid-size,SUV,grey,https://images.craigslist.org/00g0g_7FGYOqZRHdd_0CI0t2_600x450.jpg,ia,42.492521,-92.321064,2021-04-30T08:59:44-0500
7315221115,https://boston.craigslist.org/gbs/ctd/d/lawrence-2014-chevy-silverado-lt-z71/7315221115.html,boston,https://boston.craigslist.org,0,2014.0,chevrolet,silverado 1500 lt z71,excellent,8 cylinders,gas,160000.0,clean,automatic,3GCUKREC5EG419726,4wd,full-size,pickup,red,https://images.craigslist.org/00O0O_c5vNNwMuQlGz_0cU07Z_600x450.jpg,ma,42.700839,-71.202153,2021-05-01T07:37:19-0400
7314860193,https://tucson.craigslist.org/ctd/d/tucson-2008-toyota-4runner-rwd-4dr-v6/7314860193.html,tucson,https://tucson.craigslist.org,9995,2008.0,toyota,4runner,good,6 cylinders,gas,168691.0,clean,automatic,JTEZU14R68K021859,rwd,mid-size,SUV,red,https://images.craigslist.org/00e0e_gf45LipBkSbz_09G07g_600x450.jpg,az,32.195597,-110.874466,2021-04-30T09:30:23-0700
7315460505,https://sacramento.craigslist.org/ctd/d/sacramento-2010-nissan-maxima-82k-owner/7315460505.html,sacramento,https://sacramento.craigslist.org,9200,2010.0,nissan,maxima,excellent,6 cylinders,gas,82331.0,clean,automatic,1N4AA5AP9AC835045,fwd,full-size,sedan,purple,https://images.craigslist.org/00101_2b2N5J5TJulz_07K05O_600x450.jpg,ca,38.497618,-121.462998,2021-05-01T12:39:08-0700
7313806016,https://stlouis.craigslist.org/ctd/d/east-saint-louis-2013-ford-f350-8/7313806016.html,"st louis, MO",https://stlouis.craigslist.org,22990,2013.0,ford,f350,good,8 cylinders,gas,61576.0,clean,automatic,1FDRF3A65DEB92711,rwd,full-size,truck,white,https://images.craigslist.org/01414_9XcoIQyxzdp_0ak07K_600x450.jpg,il,38.566302,-90.134486,2021-04-28T09:31:53-0500
7313386941,https://tampa.craigslist.org/hil/ctd/d/orlando-2014-cadillac-cts-coupe-2dr-cpe/7313386941.html,tampa bay area,https://tampa.craigslist.org,1,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,1G6DV1EP5E0122247,4wd,mid-size,coupe,grey,https://images.craigslist.org/00B0B_25R3onZZ7D9z_0kE0fu_600x450.jpg,fl,28.466088,-81.396429,2021-04-27T12:49:36-0400
7316325953,https://portland.craigslist.org/clk/ctd/d/vancouver-2017-hyundai-sonata-sedan-4d/7316325953.html,portland,https://portland.craigslist.org,415,2017.0,hyundai,sonata sedan 4d,excellent,4 cylinders,gas,52658.0,clean,automatic,5NPE24AF0HH535855,fwd,mid-size,sedan,blue,https://images.craigslist.org/00B0B_Jp5qvqgp7az_0ak07K_600x450.jpg,or,45.690085,-122.658952,2021-05-03T11:14:10-0700
7314702215,https://lakeland.craigslist.org/ctd/d/lakeland-2017-beetle-convertible/7314702215.html,lakeland,https://lakeland.craigslist.org,19400,2017.0,volkswagen,beetle,excellent,4 cylinders,gas,49341.0,rebuilt,automatic,3VW517AT0HM809962,fwd,compact,convertible,green,https://images.craigslist.org/00P0P_5guXtB5tCATz_0CI0t2_600x450.jpg,fl,28.043167,-81.87355,2021-04-30T03:59:25-0400
7313073675,https://anchorage.craigslist.org/ctd/d/anchorage-2018-ford-150-xlt-4x4/7313073675.html,anchorage / mat-su,https://anchorage.craigslist.org,35999,2015.0,ford,f-150 xlt,excellent,8 cylinders,gas,54964.0,clean,automatic,1FTEW1E51JFB88444,4wd,full-size,truck,grey,https://images.craigslist.org/00I0I_lm9FGc1rGf2z_0CI0t2_600x450.jpg,ak,61.166353,-149.847206,2021-04-26T14:25:06-0800
7313916709,https://daytona.craigslist.org/ctd/d/deland-2010-gmc-sierra-extended-cab/7313916709.html,daytona beach,https://daytona.craigslist.org,7800,2010.0,gmc,sierra 1500,good,8 cylinders,gas,169315.0,clean,automatic,1GTSCTEA7AZ228738,rwd,full-size,truck,silver,https://images.craigslist.org/01616_5vv2jSRwOMwz_0ak07K_600x450.jpg,fl,29.017061,-81.303495,2021-04-28T13:32:05-0400
7310891396,https://cincinnati.craigslist.org/ctd/d/pewee-valley-2011-gmc-yukon-denali-4wd/7310891396.html,cincinnati,https://cincinnati.craigslist.org,17500,2011.0,gmc,yukon denali,good,8 cylinders,gas,164340.0,clean,automatic,1GKS2EEF1BR266773,4wd,full-size,SUV,white,https://images.craigslist.org/00B0B_794toZ4SQJ7z_0cU09G_600x450.jpg,oh,38.325624,-85.468628,2021-04-22T12:29:49-0400
7304254834,https://cincinnati.craigslist.org/ctd/d/cincinnati-2014-jeep-cherokee-sport-suv/7304254834.html,cincinnati,https://cincinnati.craigslist.org,0,2014.0,jeep,cherokee,excellent,4 cylinders,gas,36469.0,clean,automatic,1C4PJLAB6EW271808,fwd,mid-size,SUV,white,https://images.craigslist.org/00l0l_lsnMMhrnXeBz_0ak07K_600x450.jpg,oh,39.28685,-84.46832,2021-04-09T13:38:38-0400
7314863438,https://reno.craigslist.org/ctd/d/reno-2010-toyota-tacoma-4wd-access-i4/7314863438.html,reno / tahoe,https://reno.craigslist.org,21995,2010.0,toyota,tacoma,excellent,4 cylinders,gas,141001.0,clean,other,5TEUX4EN8AZ736534,4wd,full-size,truck,white,https://images.craigslist.org/00202_3LrIIDWVJhTz_0kE0fu_600x450.jpg,ca,39.494492,-119.78862,2021-04-30T09:35:39-0700
7316371038,https://elpaso.craigslist.org/ctd/d/phoenix-2004-ford-ranger-regular-cab/7316371038.html,el paso,https://elpaso.craigslist.org,6995,2004.0,ford,ranger,good,6 cylinders,gas,167176.0,clean,automatic,1FTYR10E04PA78432,rwd,full-size,truck,white,https://images.craigslist.org/00S0S_7HBoWMKpih3z_09G07f_600x450.jpg,tx,33.625514,-112.012952,2021-05-03T13:25:11-0600
7308372551,https://evansville.craigslist.org/cto/d/newburgh-02-mustang-gt/7308372551.html,evansville,https://evansville.craigslist.org,10500,2002.0,ford,mustang gt,excellent,8 cylinders,gas,53000.0,clean,automatic,1FAFP42X22F171183,rwd,compact,coupe,yellow,https://images.craigslist.org/00r0r_4k75VPm3Gi1z_0dm0sU_600x450.jpg,in,37.9637,-87.3938,2021-04-17T13:21:02-0500
7316641139,https://southjersey.craigslist.org/ctd/d/farmingdale-1987-ford-e350-box-truck/7316641139.html,south jersey,https://southjersey.craigslist.org,3000,1987.0,ford,e350,good,8 cylinders,gas,50000.0,clean,automatic,1FDKE37H9HHA12616,rwd,full-size,truck,red,https://images.craigslist.org/00r0r_hlfXHjMapsHz_0CI0t2_600x450.jpg,nj,40.2043,-74.1779,2021-05-04T07:59:51-0400
7316810737,https://lasvegas.craigslist.org/ctd/d/phoenix-2018-ford-transit-t250-mid-roof/7316810737.html,las vegas,https://lasvegas.craigslist.org,29995,2018.0,ford,transit,good,5 cylinders,diesel,72951.0,clean,automatic,1FTYE2CV7JKA32232,rwd,full-size,van,white,https://images.craigslist.org/00000_gI4Yhsboth1z_0gN0cB_600x450.jpg,nv,33.6241,-112.010365,2021-05-04T10:25:01-0700
7303329596,https://billings.craigslist.org/ctd/d/saddlestring-2017-chevrolet-silverado/7303329596.html,billings,https://billings.craigslist.org,40995,2017.0,chevrolet,silverado 1500,good,8 cylinders,gas,61418.0,clean,automatic,3GCUKSEC2HG280652,4wd,full-size,truck,grey,https://images.craigslist.org/01212_hJmzA99MP8sz_0cU09G_600x450.jpg,mt,44.354923,-106.680384,2021-04-07T14:44:07-0600
7316169072,https://asheville.craigslist.org/ctd/d/franklin-2012-chevrolet-suburban-1500/7316169072.html,asheville,https://asheville.craigslist.org,17995,2012.0,chevrolet,suburban 1500 ls 4wd v,excellent,8 cylinders,gas,142279.0,clean,automatic,1GNSKHE7XCR264227,4wd,full-size,SUV,white,https://images.craigslist.org/00k0k_gwmj9nTzssHz_0gw0co_600x450.jpg,nc,35.190556,-83.368454,2021-05-03T10:07:36-0400
7306791725,https://anchorage.craigslist.org/ctd/d/anchorage-2018-jeep-wrangler-jk/7306791725.html,anchorage / mat-su,https://anchorage.craigslist.org,34999,2018.0,jeep,wrangler jk unlimited,excellent,6 cylinders,gas,42802.0,clean,automatic,1C4BJWDG0JL808252,4wd,full-size,SUV,blue,https://images.craigslist.org/00404_cTJE5Y5Ioc3z_0CI0t2_600x450.jpg,ak,61.166353,-149.847206,2021-04-14T10:17:19-0800
7312183082,https://raleigh.craigslist.org/ctd/d/myrtle-beach-2019-chevrolet-equinox-lt/7312183082.html,raleigh / durham / CH,https://raleigh.craigslist.org,0,2019.0,chevrolet,equinox,good,4 cylinders,gas,22135.0,clean,automatic,3GNAXKEV8KL308174,fwd,full-size,SUV,blue,https://images.craigslist.org/00b0b_kSizbCT60ANz_0cU09G_600x450.jpg,nc,33.711509,-78.909582,2021-04-24T21:36:23-0400
7313833487,https://jacksonville.craigslist.org/ctd/d/orange-park-2006-ford-freestar/7313833487.html,jacksonville,https://jacksonville.craigslist.org,1950,2006.0,ford,freestar,excellent,6 cylinders,gas,208000.0,clean,automatic,2FMDA522X6BA66648,fwd,mid-size,mini-van,grey,https://images.craigslist.org/00m0m_goy5afJYyZHz_0CI0t1_600x450.jpg,fl,30.15074,-81.754019,2021-04-28T11:20:53-0400
7307958374,https://sarasota.craigslist.org/ctd/d/deland-2015-gmc-sierra-2500hd-crew-cab/7307958374.html,sarasota-bradenton,https://sarasota.craigslist.org,46800,2015.0,gmc,sierra 2500hd,like new,8 cylinders,diesel,114785.0,clean,automatic,1GT120E88FF575739,4wd,full-size,truck,blue,https://images.craigslist.org/00606_kmDnE8ssz9fz_0uY0ne_600x450.jpg,fl,29.0266,-81.3349,2021-04-16T17:34:43-0400
7312726769,https://asheville.craigslist.org/ctd/d/franklin-2007-gmc-yukon-slt2-4wd-v8/7312726769.html,asheville,https://asheville.craigslist.org,15995,2007.0,gmc,yukon slt2 4wd v8,excellent,8 cylinders,gas,149171.0,clean,automatic,1GKFK13057J159515,4wd,full-size,SUV,blue,https://images.craigslist.org/00a0a_8wFO04j9qi7z_0gw0co_600x450.jpg,nc,35.190556,-83.368454,2021-04-26T08:35:45-0400
7312902126,https://madison.craigslist.org/ctd/d/madison-2015-bmw-x5-xdrive35i/7312902126.html,madison,https://madison.craigslist.org,21900,2015.0,bmw,x5,good,6 cylinders,gas,120096.0,clean,automatic,5UXKR0C5XF0K55932,4wd,full-size,SUV,black,https://images.craigslist.org/00M0M_82hP4BJypu6z_0cU09G_600x450.jpg,wi,43.029559,-89.397796,2021-04-26T12:35:09-0500
7316347186,https://charlotte.craigslist.org/ctd/d/charlotte-nissan-versa-sv/7316347186.html,charlotte,https://charlotte.craigslist.org,5700,2014.0,nissan,versa sv,excellent,4 cylinders,gas,105000.0,clean,automatic,3N1CN7AP5EL812541,fwd,mid-size,sedan,silver,https://images.craigslist.org/00u0u_b6PQY3nvHYxz_0CI0t2_600x450.jpg,nc,35.133,-81.007,2021-05-03T14:47:24-0400
7304815295,https://cfl.craigslist.org/ctd/d/okeechobee-2013-chevrolet-silverado/7304815295.html,heartland florida,https://cfl.craigslist.org,22200,2013.0,chevrolet,silverado 1500 ltz,excellent,8 cylinders,gas,138486.0,clean,automatic,3GCPKTE76DG340206,4wd,full-size,pickup,grey,https://images.craigslist.org/00K0K_dxI39S9ILJ7z_0gw0co_600x450.jpg,fl,27.234099,-80.829894,2021-04-10T14:50:07-0400
7311555130,https://elpaso.craigslist.org/ctd/d/el-paso-2013-chevrolet-camaro-2dr-cpe/7311555130.html,el paso,https://elpaso.craigslist.org,17995,2013.0,chevrolet,camaro,excellent,6 cylinders,gas,112686.0,clean,automatic,2G1FC1E33D9160467,rwd,compact,coupe,blue,https://images.craigslist.org/00Z0Z_jgGhgcstdAxz_09G07g_600x450.jpg,tx,31.732128,-106.36604,2021-04-23T14:32:25-0600
7311565236,https://modesto.craigslist.org/ctd/d/oakdale-2010-chevrolet-camaro-lt/7311565236.html,modesto,https://modesto.craigslist.org,11995,2010.0,chevrolet,camaro,like new,6 cylinders,gas,105880.0,clean,automatic,2G1FB1EV2A9112457,rwd,mid-size,coupe,grey,https://images.craigslist.org/00l0l_bDXEiAzM7Pl_0CI0t2_600x450.jpg,ca,37.7741,-120.8377,2021-04-23T13:49:47-0700
7304186176,https://vermont.craigslist.org/ctd/d/south-burlington-2017-chevy-equinox-lt/7304186176.html,vermont,https://vermont.craigslist.org,13498,2017.0,chevrolet,equinox lt awd,good,4 cylinders,gas,116118.0,clean,automatic,2GNFLFEK4H6342849,4wd,mid-size,SUV,silver,https://images.craigslist.org/00R0R_lHyk3IDCGUcz_0CI0t2_600x450.jpg,vt,44.439495,-73.210154,2021-04-09T11:54:43-0400
7311478768,https://saltlakecity.craigslist.org/ctd/d/salt-lake-city-2016-jeep-patriot/7311478768.html,salt lake city,https://saltlakecity.craigslist.org,15991,2016.0,jeep,patriot,like new,4 cylinders,gas,44862.0,clean,automatic,1C4NJRFB1GD707207,4wd,full-size,SUV,white,https://images.craigslist.org/00I0I_4Re2lrIY7mXz_0CI0CI_600x450.jpg,ut,40.7205,-111.8879,2021-04-23T12:26:56-0600
